Facility ID,Facility_Name_,State_,Excess_Readmission_Ratio_READM30AMIHRRP,Excess_Readmission_Ratio_READM30CABGHRRP,Excess_Readmission_Ratio_READM30COPDHRRP,Excess_Readmission_Ratio_READM30HFHRRP,Excess_Readmission_Ratio_READM30HIPKNEEHRRP,Excess_Readmission_Ratio_READM30PNHRRP,Expected_Readmission_Rate_READM30AMIHRRP,Expected_Readmission_Rate_READM30CABGHRRP,Expected_Readmission_Rate_READM30COPDHRRP,Expected_Readmission_Rate_READM30HFHRRP,Expected_Readmission_Rate_READM30HIPKNEEHRRP,Expected_Readmission_Rate_READM30PNHRRP,Number_of_Readmissions_READM30AMIHRRP,Number_of_Readmissions_READM30CABGHRRP,Number_of_Readmissions_READM30COPDHRRP,Number_of_Readmissions_READM30HFHRRP,Number_of_Readmissions_READM30HIPKNEEHRRP,Number_of_Readmissions_READM30PNHRRP,Predicted_Readmission_Rate_READM30AMIHRRP,Predicted_Readmission_Rate_READM30CABGHRRP,Predicted_Readmission_Rate_READM30COPDHRRP,Predicted_Readmission_Rate_READM30HFHRRP,Predicted_Readmission_Rate_READM30HIPKNEEHRRP,Predicted_Readmission_Rate_READM30PNHRRP,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards),Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Lower_Confidence_Limit,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Number_of_Urinary_Catheter_Days,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Observed_Cases,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Predicted_Cases,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Upper_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards),Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Lower_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Observed_Cases,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Predicted_Cases,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Upper_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection:_Number_of_Device_Days,Infection_Clostridium_Difficile_(C.Diff),Infection_Clostridium_Difficile_(C.Diff):_Lower_Confidence_Limit,Infection_Clostridium_Difficile_(C.Diff):_Observed_Cases,Infection_Clostridium_Difficile_(C.Diff):_Patient_Days,Infection_Clostridium_Difficile_(C.Diff):_Predicted_Cases,Infection_Clostridium_Difficile_(C.Diff):_Upper_Confidence_Limit,Infection_MRSA_Bacteremia,Infection_MRSA_Bacteremia:_Lower_Confidence_Limit,Infection_MRSA_Bacteremia:_Observed_Cases,Infection_MRSA_Bacteremia:_Patient_Days,Infection_MRSA_Bacteremia:_Predicted_Cases,Infection_MRSA_Bacteremia:_Upper_Confidence_Limit,Infection_SSI__Abdominal_Hysterectomy,Infection_SSI__Abdominal_Hysterectomy:_Lower_Confidence_Limit,Infection_SSI__Abdominal_Hysterectomy:_Number_of_Procedures,Infection_SSI__Abdominal_Hysterectomy:_Observed_Cases,Infection_SSI__Abdominal_Hysterectomy:_Predicted_Cases,Infection_SSI__Abdominal_Hysterectomy:_Upper_Confidence_Limit,Infection_SSI__Colon_Surgery,Infection_SSI__Colon_Surgery:_Lower_Confidence_Limit,Infection_SSI__Colon_Surgery:_Number_of_Procedures,Infection_SSI__Colon_Surgery:_Observed_Cases,Infection_SSI__Colon_Surgery:_Predicted_Cases,Infection_SSI__Colon_Surgery:_Upper_Confidence_Limit,ZIP Code,ADI_National_Rank,ADI_State_Rank
390067,UPMC PINNACLE HOSPITALS,PA,1.0681,0.9733,1.0415,0.9535,0.9364,0.9394,12.6232,10.791,17.8813,19.2945,4.3711,16.4138,58.0,26.0,42.0,209.0,36.0,98.0,13.4831,10.5031,18.624,18.3975,4.0928,15.4198,0.743,0.507,34617.0,29.0,39.011,1.054,0.249,0.116,8.0,32.131,0.473,32875.0,0.857,0.686,82.0,165766.0,95.661,1.058,0.6,0.243,6.0,183161.0,10.004,1.247,0.0,,180.0,0.0,1.5,1.997,0.356,0.113,432.0,4.0,11.225,0.86,17104,,
390068,UPMC LITITZ,PA,0.9931,,,0.9844,0.9994,1.0412,12.0055,,,17.1235,6.0884,14.2575,,,,20.0,,12.0,11.9231,,,16.8556,6.0847,14.8454,0.0,,1877.0,0.0,1.262,2.374,,,2.0,0.967,,1291.0,0.452,0.115,3.0,13360.0,6.641,1.229,,,0.0,16514.0,0.578,,0.928,0.046,124.0,1.0,1.078,4.575,,,21.0,1.0,0.519,,17543,,
390070,LOWER BUCKS HOSPITAL,PA,0.9803,,1.0298,1.0708,,0.972,14.1658,,18.0301,19.4696,,16.2305,,,,18.0,,,13.8871,,18.5679,20.8483,,15.7757,,,1000.0,0.0,0.744,,,,0.0,0.471,,624.0,0.0,,0.0,8077.0,4.529,0.661,,,1.0,8077.0,0.313,,,,1.0,0.0,0.008,,,,1.0,0.0,0.025,,19007,,
390073,UPMC ALTOONA,PA,1.0604,0.9717,0.9989,1.015,0.9996,0.954,14.3495,10.412,21.2486,21.6837,4.6242,17.8577,26.0,,22.0,101.0,,54.0,15.2158,10.1171,21.2244,22.009,4.6225,17.037,0.503,0.245,11909.0,9.0,17.905,0.922,0.301,0.076,3.0,9.982,0.818,9358.0,0.844,0.623,45.0,78085.0,53.294,1.12,0.983,0.398,6.0,80829.0,6.103,2.045,,,39.0,1.0,0.343,,0.395,0.066,183.0,2.0,5.064,1.305,16601,,
390079,ROBERT PACKER HOSPITAL,PA,0.9287,0.9167,0.9742,0.9683,0.8073,0.9331,11.9637,8.7995,17.4593,19.7911,5.2254,16.673,18.0,,20.0,74.0,,44.0,11.1112,8.0666,17.008,19.1633,4.2183,15.5578,0.921,0.484,9838.0,11.0,11.943,1.601,0.285,0.048,2.0,7.02,0.941,6780.0,0.076,0.019,3.0,68569.0,39.419,0.207,0.725,0.184,3.0,69625.0,4.139,1.973,,,24.0,0.0,0.223,,2.041,1.135,239.0,13.0,6.368,3.403,18840,,
390086,PENN HIGHLANDS DUBOIS,PA,1.0307,1.0091,0.993,0.9146,1.0733,0.9485,12.4442,10.8611,20.0361,19.6504,4.8963,16.0533,24.0,,29.0,63.0,,33.0,12.8268,10.9603,19.8952,17.9718,5.2554,15.226,1.539,0.894,9728.0,15.0,9.747,2.481,1.553,0.758,9.0,5.794,2.851,6278.0,0.061,0.003,1.0,45963.0,16.413,0.3,1.107,0.282,3.0,49529.0,2.71,3.013,,,5.0,0.0,0.023,,0.508,0.085,144.0,2.0,3.937,1.678,15801,,
390090,WEST PENN HOSPITAL,PA,0.9249,,,0.9923,,0.9971,13.4742,,,21.1986,,17.5087,,,,15.0,,,12.4618,,,21.0345,,17.4574,1.005,0.467,5227.0,8.0,7.962,1.908,1.604,0.932,15.0,9.351,2.586,8656.0,0.53,0.302,14.0,56416.0,26.405,0.868,1.121,0.49,7.0,76248.0,6.247,2.217,0.385,0.065,617.0,2.0,5.197,1.271,1.786,1.038,315.0,15.0,8.397,2.88,15224,,
390091,UPMC NORTHWEST,PA,,,1.0188,0.9341,0.8779,1.1622,,,17.2012,19.9342,4.2475,17.5361,,,12.0,36.0,,54.0,,,17.5249,18.6197,3.7291,20.3807,0.453,0.023,2173.0,1.0,2.207,2.235,,,1.0,0.795,,862.0,0.609,0.297,9.0,22437.0,14.79,1.117,0.0,,0.0,23393.0,1.443,2.076,,,1.0,0.0,0.009,,,,20.0,0.0,0.544,,16346,,
390093,CLARION HOSPITAL,PA,,,,1.0232,,0.9953,,,,17.6021,,16.1971,,,,14.0,,,,,,18.0106,,16.1207,,,955.0,0.0,0.759,,,,0.0,0.373,,460.0,0.0,,0.0,4929.0,2.367,1.266,,,0.0,4929.0,0.213,,,,3.0,0.0,0.037,,,,6.0,0.0,0.199,,16214,,
390096,PENN STATE HEALTH ST. JOSEPH,PA,0.834,0.9825,0.9603,0.9234,,0.9975,12.9641,10.8303,17.4682,19.5113,,15.7567,,,15.0,86.0,,33.0,10.8125,10.6412,16.7739,18.0177,,15.7178,1.192,0.437,5450.0,5.0,4.194,2.642,0.932,0.341,5.0,5.367,2.065,6788.0,0.626,0.318,10.0,36864.0,15.965,1.116,0.686,0.034,1.0,39005.0,1.457,3.385,,,51.0,1.0,0.4,,0.0,,56.0,0.0,1.546,1.938,19605,,
390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,PA,0.9652,,1.0064,0.9921,0.9389,1.0165,14.6174,,17.2311,18.4075,3.9726,15.1949,11.0,,16.0,82.0,12.0,53.0,14.1094,,17.342,18.2626,3.7299,15.4458,0.241,0.04,8494.0,2.0,8.298,0.796,0.542,0.091,2.0,3.689,1.791,3891.0,0.289,0.117,6.0,38321.0,20.779,0.601,0.0,,0.0,48015.0,1.851,1.618,,,47.0,2.0,0.382,,0.0,,71.0,0.0,1.882,1.592,19046,,
390100,LANCASTER GENERAL HOSPITAL,PA,1.0095,1.0493,1.002,0.7643,1.0061,0.8624,13.8629,9.9481,19.6616,19.7587,6.2753,15.4079,70.0,19.0,48.0,172.0,17.0,72.0,13.994,10.439,19.7011,15.1013,6.3136,13.2872,0.827,0.526,18683.0,21.0,25.378,1.243,0.369,0.18,9.0,24.374,0.678,22905.0,0.213,0.126,16.0,151907.0,75.215,0.338,0.323,0.082,3.0,165462.0,9.291,0.879,0.923,0.293,482.0,4.0,4.335,2.226,1.478,0.875,408.0,16.0,10.825,2.349,17602,,
390101,UPMC MEMORIAL,PA,1.0984,,0.9984,0.9503,1.1297,0.9673,13.5809,,16.1038,18.7757,5.1551,15.1535,16.0,,,40.0,,18.0,14.9176,,16.0786,17.843,5.8236,14.6586,0.833,0.212,3608.0,3.0,3.601,2.267,0.613,0.103,2.0,3.263,2.025,3662.0,0.556,0.258,8.0,28199.0,14.381,1.056,0.0,,0.0,29945.0,1.367,2.191,0.82,0.041,137.0,1.0,1.22,4.043,1.285,0.408,112.0,4.0,3.112,3.1,17408,,
390102,UPMC ST MARGARET,PA,,,1.0677,1.0371,1.3585,0.9475,,,14.9462,19.426,3.9178,16.1543,,,11.0,60.0,18.0,25.0,,,15.9582,20.1473,5.3224,15.3061,1.13,0.525,6861.0,8.0,7.08,2.146,0.22,0.011,1.0,4.545,1.085,5184.0,0.698,0.388,13.0,38088.0,18.634,1.163,0.802,0.134,2.0,38088.0,2.493,2.651,,,2.0,0.0,0.015,,0.256,0.013,145.0,1.0,3.902,1.264,15215,,
390104,UPMC KANE,PA,,,,1.0252,,0.976,,,,17.5267,,14.8355,,,,,,,,,,17.9685,,14.4792,,,143.0,0.0,0.07,,,,0.0,0.003,,6.0,,,0.0,626.0,0.206,,,,0.0,626.0,0.012,,,,,,,,,,2.0,0.0,0.046,,16735,,
390107,UPMC PASSAVANT,PA,1.0822,1.0252,1.0098,1.0279,0.8452,0.9111,13.801,9.741,17.7004,19.7679,3.7135,16.9678,28.0,,14.0,94.0,,39.0,14.9349,9.9868,17.8743,20.3198,3.1385,15.4589,0.401,0.186,16099.0,8.0,19.951,0.761,0.493,0.215,7.0,14.209,0.975,13804.0,0.832,0.612,44.0,80771.0,52.883,1.107,1.245,0.578,8.0,80771.0,6.424,2.365,,,99.0,1.0,0.807,,0.529,0.214,425.0,6.0,11.344,1.1,15237,,
390110,CONEMAUGH MEMORIAL MEDICAL CENTER,PA,0.9346,0.9786,1.0184,1.0353,,1.0333,15.2937,10.6266,17.1329,19.7802,,18.3076,13.0,,,52.0,,46.0,14.2938,10.3991,17.4486,20.4775,,18.9175,0.437,0.139,8479.0,4.0,9.158,1.054,0.362,0.061,2.0,5.524,1.196,5750.0,0.655,0.395,17.0,62048.0,25.938,1.028,0.0,,0.0,67514.0,4.637,0.646,,,11.0,0.0,0.082,,1.504,0.551,120.0,5.0,3.324,3.334,15905,,
390111,HOSPITAL OF UNIV OF PENNSYLVANIA,PA,0.9512,1.0128,0.9487,0.9561,,1.024,15.0218,10.8067,19.3621,21.9114,,19.5696,16.0,28.0,16.0,121.0,,60.0,14.2881,10.9448,18.3694,20.9486,,20.0391,1.03,0.768,30255.0,48.0,46.617,1.354,1.123,0.856,56.0,49.881,1.447,46072.0,0.49,0.389,76.0,288642.0,155.06,0.61,0.697,0.443,21.0,308821.0,30.131,1.047,1.688,0.618,329.0,5.0,2.962,3.742,0.856,0.498,624.0,15.0,17.514,1.381,19104,,
390112,CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,PA,0.992,,,0.9867,1.0908,1.0018,12.1353,,,18.0781,4.0159,14.9355,,,,,,,12.0387,,,17.8381,4.3806,14.9619,,,555.0,1.0,0.272,,,,0.0,0.079,,137.0,0.0,,0.0,4435.0,1.914,1.565,,,0.0,4435.0,0.086,,,,15.0,0.0,0.126,,,,32.0,0.0,0.726,,15963,,
390113,MEADVILLE MEDICAL CENTER,PA,0.9348,,0.9481,1.031,0.7808,0.9685,9.7603,,16.1999,18.8501,4.9616,16.2098,,,,48.0,,25.0,9.1234,,15.3597,19.4337,3.8739,15.6995,1.039,0.381,4808.0,5.0,4.813,2.303,0.0,,0.0,1.85,1.619,2091.0,0.907,0.589,23.0,28727.0,25.346,1.34,0.54,0.027,1.0,29510.0,1.852,2.663,,,46.0,0.0,0.42,,0.912,0.046,43.0,1.0,1.096,4.5,16335,,
390114,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,PA,,,,0.9555,1.0916,1.0131,,,,19.4787,3.732,15.1298,,,,,13.0,,,,,18.6113,4.0737,15.328,0.28,0.014,4453.0,1.0,3.57,1.381,0.748,0.347,8.0,10.696,1.42,8643.0,0.493,0.259,11.0,61250.0,22.311,0.857,1.124,0.357,4.0,102369.0,3.559,2.711,1.114,0.354,408.0,4.0,3.592,2.686,1.804,0.731,124.0,6.0,3.326,3.752,15213,,
390115,JEFFERSON HEALTH- NORTHEAST,PA,1.0377,1.0553,1.118,1.1804,1.0014,1.0532,13.3685,11.0576,17.8913,20.0279,4.3153,16.6985,28.0,13.0,70.0,213.0,,88.0,13.8725,11.6692,20.0033,23.6411,4.3213,17.5876,0.657,0.389,19319.0,16.0,24.339,1.045,0.491,0.215,7.0,14.266,0.971,14577.0,0.407,0.261,22.0,126560.0,54.115,0.605,1.357,0.755,13.0,126560.0,9.581,2.262,,,18.0,0.0,0.165,,0.888,0.282,166.0,4.0,4.505,2.142,19114,,
390116,SUBURBAN COMMUNITY HOSPITAL,PA,,,,1.0501,,1.0009,,,,19.7507,,18.733,,,,13.0,,25.0,,,,20.7396,,18.7496,0.0,,1568.0,0.0,1.307,2.292,,,1.0,0.459,,526.0,0.325,0.016,1.0,6725.0,3.076,1.603,,,0.0,6725.0,0.339,,,,,,,,,,11.0,0.0,0.26,,19401,,
390117,UPMC BEDFORD MEMORIAL,PA,,,,0.9352,,0.9387,,,,18.9301,,16.6307,,,,,,14.0,,,,17.7033,,15.6117,,,827.0,0.0,0.405,,,,0.0,0.121,,209.0,0.502,0.025,1.0,4699.0,1.993,2.475,,,0.0,4699.0,0.092,,,,41.0,0.0,0.337,,,,,,,,15537,,
390123,POTTSTOWN HOSPITAL,PA,1.0085,,0.9963,1.065,1.0515,1.0071,14.2441,,17.8215,19.4217,5.9713,15.7908,,,17.0,51.0,,38.0,14.3651,,17.7563,20.6846,6.2788,15.9021,1.099,0.28,2212.0,3.0,2.73,2.991,0.644,0.032,1.0,1.552,3.178,1713.0,0.755,0.383,10.0,32858.0,13.251,1.345,1.144,0.192,2.0,32858.0,1.749,3.778,,,,,,,1.284,0.215,58.0,2.0,1.558,4.241,19464,,
390125,WAYNE MEMORIAL HOSPITAL,PA,0.963,,0.9586,1.0308,1.01,0.9124,9.8619,,14.7077,16.3051,4.7557,14.0197,,,18.0,36.0,,24.0,9.4968,,14.099,16.8071,4.8034,12.7912,0.816,0.041,2413.0,1.0,1.226,4.023,,,0.0,0.63,,1046.0,1.578,0.802,10.0,14975.0,6.337,2.813,,,0.0,16227.0,0.518,,,,7.0,1.0,0.067,,,,20.0,2.0,0.514,,18431,,
390127,PHOENIXVILLE HOSPITAL,PA,1.0834,,1.0734,1.0737,,1.0683,13.1772,,18.7804,19.1448,,16.1024,28.0,,26.0,78.0,,48.0,14.276,,20.1593,20.5552,,17.203,1.736,0.552,2914.0,4.0,2.304,4.188,1.079,0.181,2.0,1.853,3.566,2277.0,0.435,0.176,6.0,31199.0,13.782,0.905,0.558,0.028,1.0,34390.0,1.792,2.752,,,93.0,0.0,0.692,,1.134,0.19,72.0,2.0,1.764,3.746,19460,,
390133,LEHIGH VALLEY HOSPITAL,PA,1.0252,0.9987,1.1875,1.0775,1.2044,1.0848,13.395,11.8771,19.0688,19.1271,5.5769,16.0434,105.0,27.0,126.0,531.0,42.0,197.0,13.732,11.8615,22.6442,20.609,6.7166,17.4042,0.672,0.482,35477.0,38.0,56.573,0.912,0.561,0.348,19.0,33.838,0.861,29324.0,0.393,0.297,52.0,272274.0,132.301,0.511,1.301,0.817,20.0,292970.0,15.368,1.974,0.389,0.019,293.0,1.0,2.572,1.918,0.413,0.181,624.0,7.0,16.934,0.818,18103,,
390137,WILKES-BARRE GENERAL HOSPITAL,PA,1.0964,0.9944,1.0113,0.9467,1.0617,1.0129,15.1637,10.5119,19.6556,19.8322,5.9246,16.212,35.0,,50.0,112.0,,48.0,16.6256,10.4532,19.878,18.7747,6.2901,16.4218,0.44,0.112,4818.0,3.0,6.814,1.198,1.3,0.476,5.0,3.845,2.882,3617.0,0.583,0.284,9.0,34258.0,15.441,1.07,0.883,0.148,2.0,35291.0,2.265,2.917,,,30.0,1.0,0.267,,0.0,,130.0,0.0,3.481,0.861,18764,,
390138,WELLSPAN WAYNESBORO HOSPITAL,PA,,,1.0823,0.9534,,0.9922,,,16.568,18.1741,,14.5734,,,15.0,21.0,,19.0,,,17.931,17.328,,14.4593,,,592.0,0.0,0.342,,,,0.0,0.304,,435.0,0.553,0.093,2.0,9613.0,3.619,1.826,,,0.0,9613.0,0.357,,,,,,,,,,,,,,17268,,
390139,BRYN MAWR HOSPITAL,PA,1.008,,1.0974,1.0909,1.1023,1.0293,12.6845,,18.9085,19.1275,5.2998,16.1168,17.0,,44.0,142.0,23.0,103.0,12.7863,,20.7506,20.8661,5.842,16.5897,0.881,0.385,6330.0,7.0,7.943,1.743,0.471,0.12,3.0,6.367,1.282,6233.0,0.232,0.101,7.0,58869.0,30.196,0.459,1.153,0.366,4.0,66812.0,3.468,2.782,,,73.0,2.0,0.547,,0.583,0.098,143.0,2.0,3.428,1.928,19010,,
390142,ALBERT EINSTEIN MEDICAL CENTER,PA,1.0443,,0.9752,1.0861,1.0412,1.0446,16.9672,,19.3776,23.3373,4.4961,17.5351,16.0,,16.0,102.0,,25.0,17.7183,,18.8962,25.3465,4.6813,18.3166,0.906,0.46,7916.0,10.0,11.043,1.614,1.27,0.738,15.0,11.81,2.048,10765.0,0.231,0.132,14.0,96321.0,60.534,0.379,0.876,0.445,10.0,104850.0,11.414,1.562,0.0,,121.0,0.0,1.074,2.789,0.312,0.016,108.0,1.0,3.21,1.536,19141,,
390145,EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL,PA,0.9219,0.9986,0.9409,1.1194,1.1797,0.9614,13.4575,11.1798,20.4577,21.0709,3.4817,18.1025,16.0,,,67.0,19.0,46.0,12.4058,11.1639,19.2493,23.5866,4.1072,17.4042,0.115,0.006,6779.0,1.0,8.67,0.569,0.593,0.151,3.0,5.058,1.614,4529.0,0.535,0.304,14.0,56990.0,26.188,0.876,0.531,0.089,2.0,62129.0,3.767,1.754,,,17.0,0.0,0.156,,0.642,0.108,122.0,2.0,3.114,2.122,15601,,
390146,WARREN GENERAL HOSPITAL,PA,,,1.0498,1.0013,0.9225,1.0333,,,19.5665,17.1984,4.0035,16.0881,,,15.0,13.0,,24.0,,,20.5407,17.22,3.6931,16.6241,,,1082.0,1.0,0.743,,,,0.0,0.21,,341.0,0.829,0.263,4.0,6586.0,4.826,1.999,,,0.0,6586.0,0.172,,,,2.0,0.0,0.016,,,,2.0,0.0,0.042,,16365,,
390147,PENN HIGHLANDS MON VALLEY,PA,1.0252,,0.9617,1.0772,1.0508,0.9333,12.1103,,15.4665,15.9402,3.6451,15.4582,,,,22.0,,,12.416,,14.8743,17.1703,3.8301,14.4277,0.0,,3086.0,0.0,2.341,1.28,0.709,0.035,1.0,1.41,3.498,2018.0,0.488,0.271,13.0,19260.0,26.633,0.814,0.881,0.044,1.0,19260.0,1.135,4.345,,,1.0,0.0,0.01,,0.774,0.039,48.0,1.0,1.292,3.817,15063,,
390150,UPMC GREENE,PA,,,,,,0.9795,,,,,,13.046,,,,,,,,,,,,12.7787,,,143.0,0.0,0.07,,,,0.0,0.021,,35.0,0.0,,0.0,1202.0,1.116,2.684,,,0.0,1202.0,0.026,,,,,,,,,,,,,,15370,,
390151,WELLSPAN CHAMBERSBURG HOSPITAL,PA,0.9454,,0.9711,0.9132,,0.9476,13.033,,17.9834,19.2829,,15.8519,30.0,,23.0,108.0,,73.0,12.3216,,17.4632,17.6098,,15.0208,0.884,0.324,5837.0,5.0,5.656,1.959,0.418,0.07,2.0,4.783,1.382,5261.0,0.348,0.17,9.0,60042.0,25.868,0.638,0.725,0.122,2.0,63823.0,2.758,2.396,,,54.0,0.0,0.472,,0.54,0.027,67.0,1.0,1.852,2.663,17201,,
390153,PAOLI HOSPITAL,PA,0.9364,,1.0549,0.9372,0.9001,1.0022,13.577,,18.3494,19.6973,5.189,16.1573,19.0,,37.0,121.0,,108.0,12.713,,19.3568,18.4596,4.6706,16.1935,0.832,0.386,9611.0,8.0,9.62,1.579,0.928,0.376,6.0,6.469,1.929,7130.0,0.147,0.054,5.0,72653.0,34.114,0.325,1.366,0.434,4.0,78131.0,2.929,3.294,,,128.0,0.0,0.858,,0.481,0.081,171.0,2.0,4.157,1.59,19301,,
390156,MERCY CATHOLIC MEDICAL CENTER- MERCY FITZGERALD,PA,0.9597,,1.1161,1.1099,,1.1012,17.1618,,20.6554,21.0943,,17.7263,,,30.0,54.0,,23.0,16.4705,,23.0536,23.4128,,19.5201,1.16,0.425,4136.0,5.0,4.309,2.572,2.157,1.095,10.0,4.637,3.844,5193.0,0.188,0.031,2.0,28861.0,10.656,0.62,0.735,0.037,1.0,28861.0,1.36,3.626,,,19.0,1.0,0.188,,0.0,,69.0,0.0,2.029,1.476,19023,,
390157,HERITAGE VALLEY KENNEDY,PA,,,,1.0241,,0.9964,,,,16.7029,,14.1633,,,,,,,,,,17.1056,,14.1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390160,CANONSBURG GENERAL HOSPITAL,PA,,,1.0001,0.993,,0.9964,,,19.2168,17.4536,,16.5575,,,,12.0,,,,,19.2178,17.3313,,16.4972,0.902,0.045,1191.0,1.0,1.109,4.447,,,1.0,0.714,,851.0,1.153,0.293,3.0,7992.0,2.602,3.138,,,0.0,7992.0,0.392,,,,,,,,,,9.0,0.0,0.244,,15317,,
390162,ST LUKE'S HOSPITAL - EASTON CAMPUS,PA,,,1.0746,0.9528,,0.9795,,,13.3914,18.7547,,14.7197,,,,14.0,,,,,14.391,17.8687,,14.4185,,,503.0,0.0,0.399,,,,1.0,0.303,,402.0,0.0,,0.0,6856.0,1.366,2.193,,,0.0,6856.0,0.198,,,,4.0,0.0,0.03,,,,16.0,1.0,0.378,,18042,,
390163,ACMH HOSPITAL,PA,,,1.0284,0.9253,1.1523,1.0699,,,15.7131,19.5707,3.9051,15.2809,,,,,,16.0,,,16.1589,18.1085,4.4997,16.3494,0.0,,3442.0,0.0,2.308,1.298,,,0.0,0.736,,1082.0,0.0,,0.0,8838.0,3.972,0.754,,,0.0,9240.0,0.328,,,,15.0,0.0,0.136,,,,12.0,0.0,0.332,,16201,,
390164,UPMC PRESBYTERIAN SHADYSIDE,PA,1.0282,1.02,1.0233,0.8922,0.9283,1.0395,14.6618,11.0614,18.7414,21.5491,4.6307,18.6594,38.0,16.0,21.0,98.0,11.0,78.0,15.0751,11.2829,19.1787,19.2262,4.2988,19.3961,0.664,0.519,61704.0,67.0,100.932,0.838,1.128,0.922,99.0,87.771,1.367,81463.0,0.967,0.848,230.0,335221.0,237.93,1.098,0.969,0.67,31.0,335221.0,32.002,1.358,,,35.0,0.0,0.281,,0.489,0.265,826.0,12.0,24.55,0.831,15213,,
390168,INDEPENDENCE HEALTH SYSTEM BUTLER MEMORIAL HOSPITA,PA,1.0186,1.0163,1.0379,1.039,0.9613,0.9293,11.9658,9.8087,18.0708,19.1287,3.9874,16.6049,20.0,,15.0,49.0,,19.0,12.1881,9.9687,18.7556,19.8746,3.8332,15.4309,0.175,0.009,6521.0,1.0,5.701,0.865,1.668,0.73,7.0,4.196,3.3,5112.0,0.225,0.098,7.0,54138.0,31.152,0.444,0.697,0.117,2.0,55090.0,2.87,2.302,,,3.0,0.0,0.025,,1.332,0.423,121.0,4.0,3.002,3.214,16001,,
390173,INDIANA REGIONAL MEDICAL CENTER,PA,1.0492,,0.9775,0.9971,1.0718,1.0052,11.9364,,14.709,17.0727,3.613,15.4125,,,,25.0,,16.0,12.5239,,14.3787,17.0239,3.8722,15.4932,0.74,0.188,4111.0,3.0,4.052,2.015,0.433,0.022,1.0,2.31,2.135,2678.0,0.69,0.363,11.0,23478.0,15.932,1.2,0.666,0.033,1.0,24090.0,1.502,3.284,,,3.0,0.0,0.029,,,,38.0,2.0,0.911,,15701,,
390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,PA,1.0413,0.9987,1.0576,1.1203,1.1411,0.933,14.099,10.1553,20.2002,20.5402,5.3278,17.9605,30.0,,41.0,173.0,36.0,46.0,14.681,10.1426,21.3642,23.0104,6.0793,16.7577,0.767,0.498,17513.0,23.0,29.999,1.132,0.756,0.481,21.0,27.771,1.136,26419.0,0.596,0.477,82.0,235157.0,137.586,0.736,1.264,0.874,31.0,242539.0,24.521,1.772,0.0,,150.0,0.0,1.281,2.339,0.376,0.119,385.0,4.0,10.637,0.907,19107,,
390178,UPMC HORIZON,PA,,,,1.0185,1.0254,1.0061,,,,18.9026,4.2839,17.0724,,,,19.0,,20.0,,,,19.2528,4.3929,17.1764,1.349,0.226,2080.0,2.0,1.483,4.456,,,0.0,0.708,,939.0,0.491,0.082,2.0,13538.0,4.076,1.621,,,0.0,15559.0,0.544,,,,8.0,0.0,0.063,,,,5.0,0.0,0.137,,16125,,
390179,CHESTER COUNTY HOSPITAL,PA,1.117,1.0865,1.0167,0.9747,0.9808,0.9142,12.0753,9.7784,19.2427,19.2696,4.7231,15.0519,43.0,11.0,57.0,171.0,,67.0,13.4884,10.6239,19.5633,18.782,4.6325,13.7598,0.866,0.379,7277.0,7.0,8.086,1.712,0.941,0.411,7.0,7.442,1.861,7704.0,0.191,0.083,7.0,83825.0,36.678,0.378,1.119,0.41,5.0,92835.0,4.467,2.481,2.216,0.898,332.0,6.0,2.707,4.61,1.446,0.586,172.0,6.0,4.149,3.008,19380,,
390180,CROZER CHESTER MEDICAL CENTER,PA,1.0891,,0.966,1.0109,,0.9695,12.5021,,19.1008,20.4171,,16.9315,23.0,,27.0,66.0,,55.0,13.6162,,18.4512,20.6404,,16.415,0.444,0.194,9308.0,7.0,15.768,0.878,1.256,0.66,11.0,8.76,2.183,6333.0,0.472,0.3,21.0,71490.0,44.461,0.71,0.767,0.281,5.0,74752.0,6.518,1.7,,,73.0,0.0,0.669,,1.706,0.434,62.0,3.0,1.759,4.642,19013,,
